
[SHEET: Clarifications]
NR | Publish date | QUESTION | RESPONSE
1 | 2026-08-05 00:00:00 | The Find a Tender notice states the budget is £78,000 ex VAT. Please can you confirm this is the correct budget? | Please note that there is an error in the notice: it is 65000 +VAT (78000 including VAT)
2 | 2026-08-05 00:00:00 | Response template. Can you confirm that the word limit is 500 words in all sections and that this word limit will be applied in selection? | There is some flexibility, but a hard stop at 1000 words
3 | 2026-08-05 00:00:00 | The RfP reads as though the British Council is looking for a more or less full time consultant for a year to work alongside in-house teams. Is that true or is this more of a traditional external consulting project with most likely a multi-person team? | We're open to both kind of proposals. 
4 | 2026-08-20 00:00:00 | Could you please advise if there is a word limit for the "Methodology and Approach" section, (MA01)? | Please, limit the response to max 1000 words
5 | 2026-08-24 00:00:00 | Clarification regarding Annex 3 – Pricing Approach.
The bidder instructions state that suppliers should complete both the “Requirements Costs” tab and the “Rate Card and Resources” tab, and also refer to the “Travel & Subsistence” tab.
However, in the Annex 3 pricing workbook available to me, I can see the Requirements Costs section, but I cannot locate the Rate Card and Resources tab.
Could you please confirm whether the Rate Card and Resources tab is included in the version of Annex 3 that bidders are expected to complete, and if so, could you please provide the relevant tab/workbook? | This is an error in the Pricing Approach, as in I forgot to delete the instructions related to the tabs you mention. There are no such tabs, the pricing approach is "as is".
Price should incluide everything
6 | 2026-08-25 00:00:00 | Question 1
The specification asks us to evidence returns "to the UK" and to maximise "fiscal and soft power returns," while also requiring understanding of ODA frameworks and "measuring economic welfare in low- to middle-income countries." These point at different beneficiaries and would require different methodologies.
Could you confirm which of the following is the primary objective:
(a) Value the return to the UK (exchequer, UK creative economy, and soft-power/influence) or
(b) Value the economic welfare generated in the artists' home/partner economies as the primary quantity, with UK return secondary.
If both are in scope, could you indicate which takes priority? | Both are in scope but a should take priority.
7 | 2026-08-25 00:00:00 | The specification frames the object of valuation in more than one way. It refers to:
• the four named commissions (Argentina, China, Senegal, UK)
• the wider 'international art and technology sector', described globally and going beyond the four commission hosts,
• and, via the requirements for additionality, market-failure and counterfactual analysis, and 'risks of non-intervention', the value of intervention in the sector.
Please could you confirm which is the intended valuation lens:
(a) A valuation of the four commissions as worked case studies, plus a transferable methodology/framework that can be extended to other countries
(b) A global, sector-level economic valuation (inc methodology) as the headline output, with the four commissions used as illustrative inputs.
(c) A valuation of returns on investment / intervention in this sector (inc methodology) (evidenced by the commissions and/or other evidence) | The four commissions should be taken as case studies indicative of the wider art-tech sector. So either a or b.
8 | 2026-09-03 00:00:00 | Would you accept cover levels of £5 million each for PI, PL and EL? | I cannot give a definitive number, because it depends on the risk the business considers acceptable, but I can definitely say that we are open to discuss and adjust the insurance levels
9 | 2026-09-03 00:00:00 | Schedule 1 of Annex 1 requires £10m Professional Indemnity insurance. Can the British Council confirm whether this level is mandatory for this commission, or whether a lower level proportionate to contract value and risk would be accepted | Same answer as above
10 | 2026-09-03 00:00:00 | Can the British Council provide a summary of the quantitative and qualitative data already available for the four artist innovation commissions, including budgets, delivery data, partner evidence, follow-on investment, IP/technology developement and audience/participant data?  | The four commissions are currently still underway. The grants for each of the four commissions was around £100k-120k.
11 | 2026-09-03 00:00:00 | For the counterfactual analysis, does the British Council expect formal econometric or quasi-experimental analysis, or would a Green Book-aligned constructed counterfactual and additionality assessment be acceptable given the nature and scale of the commissions?  | The latter: formal econometric analysis, not Green Book-adjacent.
12 | 2026-09-03 00:00:00 | Beyond the four commissions, does the British Council expect the supplier to undertake original primary research across the wider international Art and Tech sector, or primarily to draw on existing evidence, comparator programmes and funding data  | The latter. As we stated in the brief, the four commissions are to be viewed as case studies. We would like to understand what the value of our work, supporting the art and tech sector.
13 | 2026-09-03 00:00:00 | Will the successful supplier be given access at mobilisation to the British Council’s existing prosperity framework, Return on Influence measures and relevant FCDO monitoring and evaluation frameworks referenced in the specification?  | Yes.
14 | 2026-09-03 00:00:00 | Should bidders assume that engagement with international artists and partners can be conducted remotely unless otherwise agreed, or should provision for international travel be included within the fixed price? | We would expect engagement to be remote
15 |  | Who are the principal intended users of the Economic Valuation Toolkit after completion: the Digital Innovation in the Arts team, wider British Council Arts teams, corporate M&E colleagues, or external partners? Should the toolkit be designed for independent use by non-economists? | Everyone across the British Council and yes re: non-economists
16 | 2026-09-03 00:00:00 | Should the Gap Analysis & Investment Framework primarily inform future British Council commissioning decisions, or is it also expected to provide recommendations for wider UK public investment in the Art and Tech sector? | The former
17 |  |  | 
[END SHEET: Clarifications, 18 rows]


[SHEET: Categories]
Material groups |  | MG Category | MG Name 2 | Material number  | MG Name 1 | Material name  | Material Group / Material Group Description |  | Name | Range Address
Travel | Accommodation | Hotel/Accommodation | TR0101 | Serviced Apartments Stay Room Rate | TR010102 | Costs of serviced apartment accommodation charged to accommodation provider:  This should not include the Travel Agency Transaction /service fee | 610400 | ACCOMMODATION COSTS WHILE TRAVELLING | 
Travel | Business Travel | Car parking, mileage, road charges | TR0210 | Car parking, mileage, road charges | TR021001 | Car parking charges, car mileage and toll/road charges. | 610000 | DOMESTIC TRAVEL | 
Travel | Business Travel | Claimable travel expenses | TR0209 | Meals & incidental expenses | TR020901 | ONLY FOR USE WITH CONCUR. Staff claiming for meal allowance (breakfast, lunch and dinner) including groceries for service appartments.  | 610300 | SUBSISTENCE | 
Travel | Business Travel | Flight Costs | TR0201 | Flight Travel | TR020101 | Cost of domestic flight within country for BC Staff; airfare, airport taxes. Must not include any Travel Agency service or transaction fee. BC staff must claim all travel reimbursement costs via T&E process and use TEX card where applicable | 610000 | DOMESTIC TRAVEL | 
Travel | Business Travel | Flight Costs | TR0201 | Flight Travel | TR020101 | Cost of international and domestic flight for exam venue staff; airfare, airport taxes. Must not include any Travel Agency service or transaction fee. BC staff must claim all travel reimbursement costs via T&E process. | 610001 | VENUE STAFF TRAVEL | 
Travel | Business Travel | Flight Costs | TR0201 | Flight Travel | TR020101 | Cost of international flight for BC Staff; airfare, airport taxes. Must not include any Travel Agency service or transaction fee. BC staff must claim all travel reimbursement costs via T&E process and use TEX card where applicable | 610200 | INTERNATIONAL TRAVEL | 
Travel | Business Travel | Flight Costs | TR0201 | Flight Travel | TR020101 | Cost of international flight for BC Staff; airfare, airport taxes. Must not include any Travel Agency service or transaction fee. BC staff must claim all travel reimbursement costs via T&E process and use TEX card where applicable | 662201 | EXAMS EXPENSE - AGENCY | 
Travel | Business Travel | Ground & Oth Trnspt  | TR0202 | Car Hire/Rental - Self Drive | TR020202 | Cost of self drive Vehicle hire booked by a travel provider, including fuel.  BC staff should claim travel reimbursement costs via T&E process and use TEX card if applicable | 607801 | LOCAL TRANSPORT COSTS INCLUDING TRANSPORT CONTRACT | 
Travel | Business Travel | Ground & Oth Trnspt  | TR0202 | Car Hire/Rental - Self Drive | TR020202 | Cost of self drive vehicle hire booked by a travel provider, including fuel.  BC staff should claim travel reimbursement costs via T&E process. | 610001 | VENUE STAFF TRAVEL | 
Travel | Business Travel | Ground & Oth Trnspt  | TR0202 | Coach / Bus | TR020201 | Cost of domestic bus or coach travel within country for BC Staff. Must not include any Travel Agency service or transaction fee. BC staff must claim all travel reimbursement costs via T&E process and use TEX card where applicable | 610000 | DOMESTIC TRAVEL | 
Travel | Business Travel | Ground & Oth Trnspt  | TR0202 | Coach / Bus | TR020201 | Cost of international bus or coach travel for BC Staff. Must not include any Travel Agency service or transaction fee. BC staff must claim all travel reimbursement costs via T&E process and use TEX card where applicable | 610200 | INTERNATIONAL TRAVEL | 
Travel | Business Travel | Ground & Oth Trnspt  | TR0202 | Coach / Bus | TR020201 | Cost of international bus or coach travel for exam venue staff. Must not include any Travel Agency service or transaction fee. BC staff must claim all travel reimbursement costs via T&E process. | 610001 | VENUE STAFF TRAVEL | 
Travel | Business Travel | Ground & Oth Trnspt  | TR0202 | Ferry/Boat | TR020205 | Cost of domestic ferry / boat travel within country for BC Staff. Must not include any Travel Agency service or transaction fee. BC staff must claim all travel reimbursement costs via T&E process and use TEX card where applicable | 610000 | DOMESTIC TRAVEL | 
Travel | Business Travel | Ground & Oth Trnspt  | TR0202 | Ferry/Boat | TR020205 | Cost of international ferry / boat travel for BC Staff. Must not include any Travel Agency service or transaction fee. BC staff must claim all travel reimbursement costs via T&E process and use TEX card where applicable | 610200 | INTERNATIONAL TRAVEL | 
Travel | Business Travel | Ground & Oth Trnspt  | TR0202 | Hire of Vehicles with Driver  | TR020203 | Cost of vehicle hire including chauffer service booked by a Travel provider. | 607801 | LOCAL TRANSPORT COSTS INCLUDING TRANSPORT CONTRACT | 
Travel | Business Travel | Ground & Oth Trnspt  | TR0202 | Taxicab services | TR020204 | Cost of taxi, private car transport services | 610000 | DOMESTIC TRAVEL | 
Travel | Business Travel | Ground & Oth Trnspt  | TR0202 | Taxicab services | TR020204 | Cost of taxi, private car transport services for exam venue staff. | 610001 | VENUE STAFF TRAVEL | 
Travel | Business Travel | Rail | TR0203 | Rail Travel | TR020301 | Cost of domestic rail travel within country for BC Staff. Must not include any Travel Agency service or transaction fee. BC staff must claim all travel reimbursement costs via T&E process and use TEX card where applicable | 610000 | DOMESTIC TRAVEL | 
Travel | Business Travel | Rail | TR0203 | Rail Travel | TR020301 | Cost of international rail travel for BC Staff. Must not include any Travel Agency service or transaction fee. BC staff must claim all travel reimbursement costs via T&E process and use TEX card where applicable | 610200 | INTERNATIONAL TRAVEL | 
Travel | Business Travel | Rail | TR0203 | Rail Travel | TR020301 | Cost of international rail travel for exam venue Staff. Must not include any Travel Agency service or transaction fee. BC staff must claim all travel reimbursement costs via T&E process and use TEX card where applicable | 610001 | VENUE STAFF TRAVEL | 
Travel | Business Travel | Tour Amnts-NonB Trav | TR0204 | Travel Services for Beneficiaries | TR020401 | Travel services arranged for beneficiaries [not scholars]. This includes; tours, and other types of travel, ie air, rail, taxi, boat  | 660990 | COST OF SERVICES TO BENEFICIARIES | 
Travel | Business Travel | Trav Mngmt Srvcs Fee | TR0206 | Travel Agency Fees | TR020601 | Travel agents service charges: travel agent management fee, tour arrangement service fee; chartering services. Not to be used to code airfares against | 610001 | VENUE STAFF TRAVEL | 
Travel | Business Travel | Trav Mngmt Srvcs Fee | TR0206 | Travel Agency Fees | TR020601 | Travel agents service charges: travel agent management fee, tour arrangement service fee; chartering services. Not to be used to code airfares against | 610000 | DOMESTIC TRAVEL | 
Travel | Business Travel | Travel Allowance | TR0208 | Travel Allowance - Non BC Staff | TR020801 | Non BC staff ONLY. Travel allowance to cover meal allowance and costs towards travel when on British Council business (Includes Contractors, Students, Trainers, Teachers etc) | 610000 | DOMESTIC TRAVEL | 
Travel | Business Travel | Travel Documents | TR0205 | Passports | TR020502 | Travel document, e.g. passport, ID. Payable to either 3rd party or Embassy.
Not including reimbursment for visas.  | 610100 | VISAS | 
Travel | Business Travel | Travel Documents | TR0205 | Visas | TR020501 | Visa &Travel document assistance costs, e.g. visa. Payable to either 3rd party or Embassy. Not including reimbursment for visas.  | 610100 | VISAS | 
Travel | Business Travel | Travel Reimbursement | TR0207 | Entertainment - Other | TR020702 | BC staff ONLY. Costs excluding food and drink when entertaining British Council employees.  This is generally not permitted and must be signed off by a member of staff with appropriate delegated authority. | 610700 | ENTERTAINMENT PROVIDED TO B.C EMPLOYEES | 
Travel | Business Travel | Travel Reimbursement | TR0207 | Entertainment - Other | TR020702 | Non BC staff ONLY. Costs excluding food and drink, when entertaining partners, customers, and other non British Council employees. These are generally not permitted and must be signed off by a member of staff with appropriate delegated authority. | 610800 | ENTERTAINMENT PROVIDED TO EXTERNAL THIRD PARTIES. | 
Travel | Business Travel | Travel Reimbursement | TR0207 | Entertainment - Restaurant Costs | TR020701 | BC staff ONLY. Food and drink when entertaining British Council employees.  This is generally not permitted and must be signed off by a member of staff with appropriate delegated authority. | 610700 | ENTERTAINMENT PROVIDED TO B.C EMPLOYEES | 
Travel | Business Travel | Travel Reimbursement | TR0207 | Entertainment - Restaurant Costs | TR020701 | Non BC staff ONLY. Costs of food and drink, when entertaining partners, customers, and other non British Council employees. These are generally not permitted and must be signed off by a member of staff with appropriate delegated authority. | 610800 | ENTERTAINMENT PROVIDED TO EXTERNAL THIRD PARTIES. | 
Travel | Business Travel | Travel Reimbursement | TR0207 | Travel Reimbursement - Non BC Staff | TR020703 | Non BC staff ONLY. Reimbursement of travel costs like costs for accommodation, trasport  visa, passports, etc. when on British Council business (Includes Contractors, Students, Trainers, Teachers etc).  | 610000 | DOMESTIC TRAVEL | 
Travel | Business Travel | Travel Reimbursement | TR0207 | Travel Reimbursement - Non BC Staff | TR020703 | Non BC staff ONLY. Reimbursement of travel costs like meals, incidental expenses, when on British Council business (Includes Contractors, Students, Trainers, Teachers etc) | 610300 | SUBSISTENCE | 
Travel | Event Management | Events Agency Fees | TR0301 | Exhibition Fees | TR030101 | Management fees / service charges made to venue sourcing supplier. Not to be used to code Transportation against | 651450 | PROFESSIONAL FEES - OTHER | 
Travel | Event Management | Events Agency Fees | TR0301 | Venue Management Services Fees | TR030102 | Management fees / service charges made to venue sourcing supplier. Not to be used to code logistics against | 651450 | PROFESSIONAL FEES - OTHER | 
Travel | Event Management | Events Logistics | TR0302 | A/V tech equip hire - EVENTS | TR030201 | Costs associated with the hire of AV Equipment required at the venue and supplied by venue or sourcing supplier. Not to be used to code Transportation against | 607100 | EQUIPMENT HIRE | 
Travel | Event Management | Events Logistics | TR0302 | Art Exhibition Costs | TR030209 | Costs associated with framing exhibits, installation material, costs of borrowing material from other organisations | 630450 | EXHIBITION - COSTS | 
Travel | Event Management | Events Logistics | TR0302 | Catering  covered by events company | TR030202 | Reimbursements to events companies for Food & Beverage provided at events excluding exams. | 603600 | CATERING COSTS | 
Travel | Event Management | Events Logistics | TR0302 | Equipment/furniture for external venues | TR030203 | Costs associated with the purchase of furniture rquired at the external venue and supplied by venue or sourcing supplier. Not to be used to code Transportation against | 630315 | VENUE MATERIALS | 
Travel | Event Management | Events Logistics | TR0302 | Events costs - Other | TR030211 | Costs associated with miscellaneous items required at the venue and supplied by venue or sourcing supplier. Not to be used to code Transportation against | 601550 | VENUE HIRE | 
Travel | Event Management | Events Logistics | TR0302 | Events costs - Other | TR030211 | Costs associated with miscellaneous items required at the venue and supplied by venue or sourcing supplier. Not to be used to code Transportation against | 606630 | STUDENT SERVICES - SPAIN ONLY | 
Travel | Event Management | Events Logistics | TR0302 | Furniture / Equip Lease - Events | TR030204 | Costs associated with the hire of furniture rquired at the venue and supplied by venue or sourcing supplier. Not to be used to code Transportation against | 607100 | EQUIPMENT HIRE | 
Travel | Event Management | Events Logistics | TR0302 | Hospitality/venue staff | TR030205 | Costs associated with staff required at the venue and supplied by venue or sourcing supplier. Not to be used to code venue staff travel, subsistance or accommodation. | 560110 | OTHER  VENUE STAFF COSTS | 
Travel | Event Management | Events Logistics | TR0302 | Security Costs - EVENTS | TR030207 | Costs associated with the hire of security required at the venue (not exam related) and supplied by venue or sourcing supplier.  | 600129 | VENUE SECURITY SERVICES | 
Travel | Event Management | Events Logistics | TR0302 | Tours and tickets | TR030210 | Tour guide services; Tourist attractions costs for BC beneficiaries, e.g. guided tours, tickets to museums;  tickets for sporting events; historical and cultural sites; zoo; theme parks; water parks; amusement parks; carnivals, fairs and farms. | 610800 | ENTERTAINMENT PROVIDED TO EXTERNAL THIRD PARTIES. | 
Travel | Event Management | Events Logistics | TR0302 | Tours and tickets | TR030210 | Tour guide services; Tourist attractions costs for BC beneficiaries, e.g. guided tours, tickets to museums;  tickets for sporting events; historical and cultural sites; zoo; theme parks; water parks; amusement parks; carnivals, fairs and farms. | 605620 | SCHOOL TRIPS - SPAIN ONLY | 
Travel | Event Management | Events Logistics | TR0302 | Venue hire - Events | TR030208 | General venue hire, not exam related. All associated costs for venue hire (excludes airfaire; transportation) | 601550 | VENUE HIRE | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | A/V tech equip hire - EXAMS | TR040105 | Costs associated with the hire of AV Equipment rquired at the venue and supplied by venue or sourcing supplier. Not to be used to code Transportation against.  | 630315 | VENUE MATERIALS | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | A/V tech equip hire - EXAMS | TR040105 | Costs associated with the hire of AV Equipment rquired at the venue and supplied by venue or sourcing supplier. Not to be used to code Transportation against. For use when the expence relates to exam product where British Council acts an as Agent, e.g. ACCA, CFA.  | 662201 | EXAMS EXPENSE - AGENCY | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | Block for use | TR040107 | Cost of food & beverage provided at exams events, including meal allowance or costs reimbursement to venue staff (e.g. invigilators, examiners, etc). | 610101 | VENUE STAFF SUBSISTENCE | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | Exams Catering | TR040104 | Food & Beverage provided at exam venues.   | 630315 | VENUE MATERIALS | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | Furniture / Equip Lease - Exams | TR040106 | Costs associated with the hire of any additioanl Equipement rquired at the venue and supplied by venue or sourcing supplier. Not to be used to code Transportation against | 630315 | VENUE MATERIALS | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | Furniture / Equip Lease - Exams | TR040106 | Costs associated with the hire of any additioanl Equipement rquired at the venue and supplied by venue or sourcing supplier. Not to be used to code Transportation against. For use when the expence relates to exam product where British Council acts an as Agent, e.g. ACCA, CFA.  | 662201 | EXAMS EXPENSE - AGENCY | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | Security Costs - EXAMS | TR040102 | Exam related only - Costs associated with the hire of security required at the venue, supplied by venue or sourcing supplier. | 600129 | VENUE SECURITY SERVICES | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | Security Costs - EXAMS | TR040102 | Exam related only - Costs associated with the hire of security required at the venue, supplied by venue or sourcing supplier. For use when the expence relates to exam product where British Council acts an as Agent, e.g. ACCA, CFA.  | 662201 | EXAMS EXPENSE - AGENCY | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | Venue Hire - Exams | TR040103 | Computer based Academic Exams - All associated costs for exam venue hire (excludes any transportation) | 600107 | VENUE HIRE COMPUTER BASED EXAMS | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | Venue Hire - Exams | TR040103 | Pen & paper based Academic Exams - All associated costs for exam venue hire (excludes any transportation) | 601500 | VENUE HIRE P&P EXAM  | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | Venue Hire - Exams | TR040103 | Academic Exams - All associated costs for exam venue hire (excludes any transportation). For use when the expence relates to exam product where British Council acts an as Agent, e.g. ACCA, CFA.  | 662201 | EXAMS EXPENSE - AGENCY | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | Venue Staff Meals & incidental expenses | TR040108 | Cost of food & beverage provided at exams events, including meal allowance or costs reimbursement to venue staff (e.g. invigilators, examiners, etc). | 610101 | VENUE STAFF SUBSISTENCE | 
Travel | Event Management - Exams | Exams Venue Costs | TR0401 | Venue Staff Meals & incidental expenses | TR040108 | Cost of food & beverage provided at exams events, including meal allowance or costs reimbursement to venue staff (e.g. invigilators, examiners, etc). | 662201 | EXAMS EXPENSE - AGENCY | 
[END SHEET: New Categories, 484 rows]


[SHEET: Category Lookup]
Category | AdvertisingMarketingMedia | Facilities | HumanResources | ITTelecoms | ProfessionalServices | Travel | Other
